LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
8518,D,3,4,1286142.989276138
8036,C,4,3,723568.9898394047
5780,B,3,2,887025.330082329
2772,D,4,4,423370.0130206247
4902,B,3,2,600012.6754933766
6726,B,1,2,935625.5126776632
7200,A,5,1,517130.0813414389
4138,C,4,3,563783.112779312
8213,A,4,1,682822.6498414786
3416,E,4,5,521779.08114549937
8051,A,5,1,1248019.2967325596
2584,D,1,4,548999.32352853
2046,D,2,4,484271.918589811
7984,D,5,4,1293055.5521861247
3165,E,1,5,594753.7543513471
6719,B,3,2,1150386.9384226159
8222,D,4,4,864895.6199527516
2176,A,4,1,283039.838630292
7411,B,2,2,491548.3166900847
9074,A,3,1,669425.9977005596
4288,A,1,1,536010.3862480061
2315,D,3,4,550640.6030869506
1892,A,3,1,302887.896233221
6169,E,2,5,539959.2508329061
9298,B,1,2,920912.3100676511
4080,D,2,4,699663.5800013458
9936,D,1,4,1589615.787417156
7466,A,5,1,825826.0156068199
9813,A,5,1,798432.3472757558
6090,C,4,3,1002644.3641533576
5240,C,2,3,465708.2419037176
1411,D,5,4,345621.2444388721
9305,D,3,4,995143.9433479796
3446,A,3,1,606873.7310308994
4346,E,5,5,861721.1195794899
1085,E,2,5,309841.66639081645
8749,A,4,1,1117154.1483957076
5142,C,3,3,497619.7641234876
8087,C,4,3,804068.0398167565
8368,E,3,5,1454542.3284082983
6834,D,1,4,740183.8304985457
1803,A,5,1,236468.66850375343
7719,D,2,4,1113459.481311548
7085,C,3,3,805244.9773992078
5182,E,5,5,948553.4489004401
1264,D,4,4,191327.89079058473
4093,C,2,3,495630.0329464706
5798,C,2,3,487156.3525919763
9143,C,5,3,1270284.4909077778
1325,D,5,4,277883.54877454066
2206,B,5,2,386634.8336922782
2440,E,1,5,369405.3542234921
6184,C,1,3,898040.8698324675
9746,D,2,4,1208308.8136875816
6136,A,5,1,620090.4827156389
9140,E,1,5,1334108.8267379196
6819,A,2,1,1045066.1773058474
9069,A,3,1,703067.4334576732
3036,D,5,4,596673.1471035341
6560,B,1,2,796895.1083981218
4629,D,2,4,749370.080506923
9963,D,5,4,1380542.356938272
6314,E,2,5,557197.7001441219
3456,D,3,4,560110.340601469
9662,E,2,5,1640528.366912265
2370,C,2,3,231384.9335427571
8629,E,3,5,1298362.8017046822
9863,D,4,4,1575252.0475070693
2174,C,5,3,221139.71117221063
1110,C,3,3,347240.6680510154
4559,B,3,2,445880.15031818906
7692,D,5,4,567542.0551414199
4233,A,2,1,451790.74392765504
2472,D,1,4,472164.7670224103
5872,A,5,1,607675.3342776187
5753,B,3,2,381537.4173572063
2833,D,2,4,421587.9650403704
6928,B,4,2,456824.5946276332
9645,A,2,1,684961.1424994795
7816,E,1,5,1144386.3993026484
1740,D,2,4,209423.0222291979
8256,C,1,3,1245028.833558013
3380,C,4,3,413274.44616082165
4680,B,4,2,488502.80404327007
3401,E,2,5,502605.74271878734
8177,C,5,3,1375494.0441534475
3006,C,5,3,475170.71250765433
2409,D,5,4,402865.9764039167
2762,C,4,3,516214.4355550968
1909,A,1,1,298592.4777150488
1760,B,3,2,226354.07786682918
7638,C,2,3,1260403.7482976157
6612,D,1,4,541803.3858102142
4240,A,3,1,594023.1597028729
1530,C,4,3,362423.1177998773
3560,B,3,2,584118.3947432449
3177,B,4,2,358509.8883643026
6103,B,4,2,476325.9277726625
8706,C,1,3,787146.1309590532
2537,A,5,1,330144.45924093196
3781,E,5,5,457761.5135921732
1946,B,1,2,197151.28171907258
6257,A,2,1,810958.1501048098
6097,D,4,4,764185.3407276631
3511,D,2,4,425656.4190467661
3188,A,4,1,412769.5917321897
7063,D,4,4,666933.2391569634
1881,D,5,4,501399.5626325798
2847,B,5,2,516972.4230363098
7599,C,4,3,1062877.6534556686
2975,C,5,3,385923.5586543454
7577,C,5,3,928151.5491165211
6726,C,3,3,1052314.7003380537
5568,A,3,1,737186.2236707879
8163,B,4,2,1166091.9029914187
7582,A,5,1,1099524.2857215384
9689,D,3,4,1499934.8789204038
3216,B,2,2,596259.0102267865
6701,E,4,5,1171546.0455515503
9017,C,4,3,974487.5507506909
3608,D,2,4,618584.7250578654
5809,C,4,3,830322.7042007888
7345,C,5,3,674804.0785614656
1178,C,3,3,264728.91881381214
8771,E,1,5,820784.628224331
8971,D,3,4,1251246.58485285
2929,C,2,3,374286.35146095016
3548,C,1,3,512311.44777271093
5834,B,5,2,624967.168715172
1111,C,5,3,231740.7347638044
8948,B,3,2,894422.6948956634
1714,D,4,4,331912.49113159615
7034,D,4,4,845608.0696948771
2381,D,2,4,374900.26305569423
4127,B,4,2,483148.0769083982
8483,E,5,5,695072.7999570994
2208,E,1,5,405220.9901531022
1036,C,3,3,149948.11045012623
2828,D,3,4,464616.29088387534
4341,A,3,1,274167.75695865264
8006,C,4,3,955716.2431398822
8675,E,1,5,1435663.8290024505
6347,E,4,5,672644.5543227941
8890,D,4,4,1008504.104220858
1809,B,5,2,205911.15531171433
5118,C,5,3,904956.0821799451
2526,B,4,2,370622.1399387626
1495,E,2,5,335226.28553566243
1424,D,2,4,390993.7584457704
3747,E,2,5,689882.6494252294
2982,D,4,4,440393.8879543456
2468,A,1,1,188069.84673573895
8728,B,2,2,623232.3705950241
7770,C,5,3,1116405.8286653615
2233,D,3,4,435159.8002565047
9756,A,3,1,1305613.4043267893
4019,A,4,1,372460.6690355371
2304,B,3,2,316066.0563626234
9034,D,4,4,1574471.5282944483
1132,C,3,3,373793.7784168789
1448,C,1,3,349709.1296460823
7407,C,1,3,471531.215380437
1849,E,1,5,349678.5159214245
6357,E,1,5,475190.6893212775
4962,D,2,4,657191.7879236015
5854,C,5,3,877198.6333487073
2539,A,1,1,213996.80992963153
2899,C,2,3,526579.1352416495
3944,D,4,4,629140.6718371675
5957,C,3,3,1126349.380085159
6943,B,3,2,505839.62189671793
4244,C,2,3,732805.6562618875
7336,A,3,1,871731.7899405836
9706,D,1,4,654851.4934595331
2591,D,3,4,558078.6539104133
8953,A,1,1,632351.5002031602
8855,D,1,4,1249973.5629439142
8795,C,3,3,717222.3112830268
9275,D,2,4,1118098.7625447605
4742,C,4,3,583504.1860019517
3127,D,2,4,500516.2935246389
2601,C,5,3,441767.61378241604
2222,C,5,3,450837.7194112998
6690,A,1,1,630988.9590477139
2842,A,1,1,208973.65860330936
9058,E,2,5,1483427.7621089697
6565,A,2,1,1024383.7877397574
5488,C,1,3,609908.2650049652
9200,C,4,3,1389959.9273424337
7950,D,4,4,1235268.810842411
9906,D,5,4,1600779.212796278
2927,E,4,5,332119.2379584899
9301,C,3,3,880059.1402338035
5929,E,1,5,626503.0638333446
9457,C,2,3,891971.5580698734
6492,A,1,1,827367.9032742139
4223,D,3,4,696461.1664797842
7127,E,4,5,1235991.7079536757
6071,B,1,2,719420.6785811536
1954,C,3,3,272931.0598840432
8050,A,4,1,624550.8418028485
2574,B,5,2,337593.4598027665
7668,A,5,1,1038538.9018358245
8095,A,5,1,1041918.8056962813
8720,C,3,3,1135636.9824972218
4255,A,3,1,438446.3231673608
2058,E,2,5,475493.08851717075
2957,B,2,2,434366.44326104183
7648,A,5,1,991185.9459458878
5944,A,1,1,748639.266688075
6058,D,4,4,433625.43811126193
3519,D,2,4,319228.9906924874
8913,E,4,5,1111301.7378855066
3570,D,1,4,635808.0164974988
8450,A,5,1,946437.050025808
4887,A,4,1,683994.2792678238
8703,B,5,2,912786.6242536467
7417,D,4,4,531251.4675418172
1744,C,1,3,164193.9973422646
7420,D,2,4,1292428.8286966658
4514,A,3,1,734807.0189205129
3930,B,5,2,369288.8276009469
6537,D,2,4,604242.4404906207
7713,B,4,2,1121325.616169116
1175,D,2,4,287797.764223392
1565,E,3,5,387582.9991694509
4217,A,5,1,515631.71176467545
5357,A,5,1,541607.5307029793
6973,C,2,3,780944.7296937489
6802,A,1,1,827007.3287266167
8034,C,4,3,618608.2017687155
1947,A,2,1,273025.7535562891
9776,D,1,4,1654891.6122585908
4355,D,5,4,739850.5751445901
6251,E,4,5,439600.20862681203
4191,D,5,4,577907.5913360193
6847,B,3,2,542892.3870159434
7716,D,1,4,972309.9102116316
1531,C,3,3,259252.4529152689
2231,E,3,5,486542.9076692452
2697,B,3,2,419215.89387710544
4370,B,1,2,406488.79141225107
2545,A,4,1,319203.690180979
2437,C,5,3,616184.6014797477
9562,D,4,4,996304.5221164391
5504,D,4,4,759905.1929482457
6502,A,4,1,607666.1436664591
8608,D,5,4,1389285.8142499323
6997,B,5,2,752733.2117094555
6566,D,1,4,1013183.3852779507
8786,D,2,4,1179019.6290429796
9808,B,5,2,1571457.9996689544
5166,C,5,3,521099.6530791293
5014,C,2,3,842778.5092001617
3256,B,5,2,520492.19481643214
5354,B,4,2,698066.6869686296
4310,E,5,5,581206.1973170001
8399,E,1,5,1317677.6796545924
1931,D,5,4,398406.2244147309
3329,D,2,4,656284.3464252976
1393,E,4,5,215808.5880408583
3465,D,2,4,600899.6892191984
4277,C,5,3,480984.2477212334
6430,C,5,3,679608.3022454852
8002,A,1,1,1160509.1694746923
9817,E,4,5,1643853.1334026721
6988,C,5,3,477398.42292973003
8509,A,1,1,1335686.8637442787
6932,B,1,2,764365.9888473283
3781,C,2,3,405011.65215790865
2639,A,4,1,277973.7705240711
9973,D,3,4,753782.4063331024
3274,A,1,1,170621.22422077664
3480,C,3,3,446443.5460712663
7799,D,2,4,889798.5890574601
9547,D,1,4,935095.5977476422
5674,A,4,1,505242.83627152734
4522,A,3,1,574151.7916539393
7104,C,4,3,1124278.2016823026
6819,D,3,4,497937.92828757234
1163,E,2,5,356643.5346300034
7922,A,1,1,1008408.5850501703
4381,E,1,5,867061.3820163624
3064,E,2,5,424733.9308059957
7589,D,5,4,754713.414959381
8447,C,3,3,692187.4849277803
4984,E,3,5,636384.5709438332
4887,C,5,3,619653.4893217161
1339,A,2,1,167998.40488097363
5821,D,4,4,470280.40120213357
4781,B,4,2,504018.0046304357
4590,D,2,4,591561.9675949344
6130,B,4,2,744975.6628327868
8691,A,2,1,1342543.1931931793
8315,C,3,3,1325527.5757607203
8733,A,3,1,542848.2756643156
6049,D,5,4,683045.0947030631
5704,B,2,2,788761.6718722815
1638,B,4,2,247986.97782730742
8709,D,2,4,1488811.3162735105
6143,D,1,4,940621.0186882055
2224,A,5,1,237608.893391381
5245,E,1,5,760546.5255313388
6423,B,5,2,742700.2997294784
7607,D,5,4,623970.1721749074
8407,A,5,1,733102.810149451
9073,E,1,5,942633.3048126055
9152,C,5,3,1506408.4294370355
9859,D,2,4,1425949.9582909415
6768,E,2,5,574387.8124961482
3374,C,1,3,654323.7946497903
5090,C,3,3,383795.7835960698
2015,A,3,1,340066.7443278771
1335,B,1,2,285635.23367514345
1080,D,5,4,282665.0141746595
3134,E,5,5,548545.6685533094
1257,C,5,3,218293.22887669978
1184,B,1,2,262128.08797700173
7841,C,5,3,904800.260692253
1122,D,2,4,284805.335627163
9056,D,5,4,1254539.170621256
8263,A,1,1,559837.1432265503
5700,D,5,4,775767.4565496168
7658,D,2,4,855483.2185317731
4514,D,1,4,667505.4622167194
6633,B,3,2,845518.2397793387
7077,E,1,5,664212.9368175683
2394,E,4,5,535104.8361701479
3352,D,3,4,558916.3225002072
6961,E,3,5,982582.9557660992
4944,D,1,4,563235.0203897957
7405,E,4,5,1280539.9351247055
1490,E,3,5,364548.54012769193
2054,C,5,3,411090.01885960606
1701,B,4,2,245365.64883270807
3934,C,4,3,296333.8938709529
6387,C,1,3,1060833.490918944
7037,E,1,5,985921.3956008505
5695,A,1,1,463941.6103119438
9271,A,4,1,1216386.9549122048
9843,B,2,2,1433882.5599225084
1416,D,1,4,144118.8421265719
6566,E,2,5,1141518.3185342369
6173,B,3,2,931401.7215989506
6999,C,5,3,948373.290055563
4866,E,5,5,745349.2009038616
9937,C,2,3,1432319.6711842834
3002,B,4,2,527272.8560845975
1239,A,5,1,279784.4931834689
2944,B,2,2,497406.9353761296
7561,E,1,5,756477.0558395493
6867,E,2,5,785035.8370822108
4194,D,3,4,816436.7235786957
8733,A,2,1,599380.2926266742
7359,E,1,5,717486.2591445667
8587,A,2,1,1141863.683936643
5804,E,1,5,809062.327515773
2353,A,1,1,341083.1877432738
3880,B,3,2,515026.6308310066
1679,A,3,1,187537.88281031005
9678,C,5,3,1655057.423093913
4620,B,1,2,489342.32523902226
5314,E,1,5,874855.6644208899
7864,E,1,5,1368322.3226845313
2484,D,5,4,454222.69655264594
1690,C,4,3,334284.8684298996
9083,D,3,4,1136970.1031864095
7125,B,3,2,823589.2651757615
7668,D,1,4,674033.1288271715
3347,B,5,2,336391.9474819496
4708,D,1,4,686466.3035267037
7376,A,3,1,446569.31251626485
8930,B,5,2,978533.4437055127
1637,B,2,2,261162.45888778067
6866,A,3,1,461671.3427364775
7793,A,2,1,1148447.4278239573
4008,C,4,3,559602.6085221488
8216,A,2,1,1100970.7156520628
8372,D,5,4,1013275.8580002922
6600,A,2,1,825522.740979143
2399,A,4,1,246527.79092912909
9003,B,3,2,636103.6495075899
2505,B,4,2,422791.5781211859
6842,A,5,1,768240.4057332663
9441,C,2,3,781213.1605781157
6320,B,2,2,801329.8447810238
9727,D,5,4,912878.7200021857
7443,D,1,4,1096215.5523701503
4549,A,5,1,296770.9098631178
7952,A,5,1,1177192.6792717387
9649,C,4,3,1215613.8752268688
3738,A,4,1,563802.0938710594
4369,E,5,5,826322.464263852
5135,E,3,5,542815.189308738
8983,A,2,1,594514.823402225
4411,E,5,5,507835.4181325269
6635,D,1,4,810884.086246835
5069,A,2,1,413727.719008866
7251,D,3,4,648644.8723380199
4185,D,5,4,688966.3861544536
4238,E,3,5,658911.428084818
9452,C,2,3,1631260.8270306643
6737,D,1,4,961230.7296213638
3573,E,2,5,677880.2551071204
7853,C,2,3,457935.13653708505
1125,E,5,5,393097.4135673207
2306,E,2,5,361408.97999061004
3101,A,5,1,282915.1374763331
1135,B,5,2,275251.08293348696
8311,C,3,3,789778.9877507275
2459,E,1,5,356233.93143605767
5231,D,5,4,577235.4901366642
8656,D,4,4,985145.3762359222
1812,B,3,2,280542.38363369834
8900,C,5,3,1150286.2954568767
8568,A,5,1,1034888.454674432
1870,C,3,3,406064.1028113162
9826,D,2,4,1039281.4068166942
1668,D,5,4,555197.7421753423
2293,A,1,1,179388.20237892214
9460,A,5,1,1264219.7278895464
9673,D,3,4,746594.0535482331
4390,E,4,5,848469.2184613707
9294,E,3,5,1048481.9445380152
6549,A,3,1,648152.0260576094
5887,E,1,5,855111.564141214
5334,A,2,1,796886.4709666871
6684,C,1,3,675247.4642251519
7750,C,1,3,527662.2235946959
3235,C,5,3,514336.62567896245
5983,A,4,1,288861.49393885554
8752,A,3,1,565134.5667288259
6019,E,1,5,507886.67034798587
9041,E,1,5,1010148.4178970092
3577,E,2,5,442281.0958457157
1675,B,2,2,442691.8752551498
3439,A,4,1,543175.9909827517
6587,C,3,3,841668.907992603
6945,C,1,3,1043058.5752569645
5767,B,5,2,680566.0061832827
8004,B,2,2,1026704.9682822508
8728,C,1,3,1180667.5007777114
7609,A,5,1,1073810.5162471747
5934,C,1,3,504804.73121836665
4648,C,4,3,373489.70526775386
8131,B,4,2,944362.1671139278
2312,B,5,2,267747.84410451347
5099,E,2,5,970442.4287140877
2654,B,4,2,262906.165011363
7018,C,2,3,1016893.9670544905
2285,E,5,5,440808.2998214029
8852,C,5,3,1241025.9972849556
9726,A,1,1,957289.6892650552
8046,A,5,1,1073375.7987300176
6180,B,1,2,746331.9160498616
2379,E,2,5,254029.77470761756
1645,D,1,4,237633.28280040942
9215,A,2,1,1340681.5062635872
6412,A,4,1,546508.823970475
5652,A,2,1,347216.93716992246
7834,A,3,1,1030227.26446099
5451,B,1,2,752498.9942811865
7103,E,4,5,930567.5403142979
8084,A,2,1,1216223.154642075
5124,B,5,2,671154.7411935295
1364,E,1,5,261974.4001295795
3655,E,2,5,692601.392939679
9600,D,4,4,777957.5545518176
8433,C,5,3,705656.5021438411
2314,A,1,1,231659.01612648382
6272,B,4,2,423649.27754122374
1218,E,5,5,462714.79588322324
5703,D,3,4,520013.19008859084
6131,C,5,3,937808.4907418382
2539,E,1,5,504299.31452517794
4433,E,3,5,841826.8034850497
2602,A,2,1,286856.9329047266
3704,C,3,3,568993.1894513618
6064,C,3,3,839649.3995158712
4648,B,3,2,796130.1444671447
2105,D,5,4,364431.5750419205
6736,B,3,2,625542.5421419383
6812,D,3,4,935056.912338411
3488,B,2,2,358655.7723962337
9808,D,3,4,1054083.2006345713
3418,A,5,1,510459.1705288062
1027,D,4,4,346471.7802013944
9207,B,4,2,1232534.0739433195
9524,C,5,3,1311026.9634117165
8977,E,5,5,1451902.942915021
5661,D,3,4,936430.3244074477
5549,D,5,4,783217.9051557465
4953,C,3,3,825668.3456534725
5261,A,1,1,505472.61052803305
9123,B,2,2,1059924.4609005346
5973,A,2,1,416568.41250152973
9436,D,2,4,1064856.6826999926
2356,D,1,4,501028.6606067853
4467,A,2,1,463246.30931366497
7964,B,3,2,1050964.1313873865
8067,D,4,4,1423172.5749088249
2745,D,2,4,456041.76258906024
4879,A,2,1,367429.76926824986
4777,E,3,5,536514.9543339573
3115,C,3,3,601363.5242225735
7257,D,2,4,501647.9370226941
3267,B,5,2,571742.1364799751
3267,E,1,5,375302.3974852215
8086,A,4,1,1136315.2417589468
5481,A,4,1,827513.3377454113
8465,B,1,2,736569.6784375741
1929,E,2,5,412786.3407157346
8773,B,2,2,1431601.1191781524
4324,D,2,4,724067.9992408444
5587,E,2,5,1099861.7337025974
1356,C,2,3,247602.7412968528
5310,C,4,3,499350.32498763123
5064,B,2,2,449756.14841910463
6499,C,3,3,633026.3520369012
4841,B,5,2,696166.9172843478
6333,D,2,4,1028682.5060463537
7671,D,3,4,657884.0983714691
8059,B,4,2,1198314.9592118964
1665,D,3,4,330139.4590643433
7853,C,1,3,811825.2632636441
1553,D,1,4,296317.23126960936
9519,C,3,3,833384.8154197594
8045,C,2,3,595144.5210630025
8283,A,2,1,690081.6805556688
1149,D,2,4,175802.37729359302
3853,D,3,4,438062.4497397638
3736,B,1,2,627211.8298844147
1956,B,1,2,432527.1335653628
6180,E,4,5,934859.4937995973
9607,C,1,3,1375254.5144362715
3645,A,1,1,459224.90015514597
4774,C,5,3,703446.8266756256
6013,D,1,4,518138.3119671092
1084,E,3,5,210654.80843298888
2935,C,2,3,504579.12884569296
7749,E,3,5,926433.8105804404
2501,C,2,3,399956.34955953923
7569,D,2,4,913549.6313532364
3473,D,4,4,527650.8450382531
1735,C,1,3,243749.62658827897
3838,A,4,1,558095.2757594868
3562,D,2,4,755695.4359342102
4906,B,5,2,513807.2686787516
2272,A,5,1,234796.48914735366
5836,C,4,3,667366.264115133
2862,A,4,1,377250.8688354915
5226,B,1,2,482487.22362587176
1542,D,4,4,215423.06271021542
7209,D,4,4,991113.0672782238
3765,D,3,4,663125.3889199892
8268,B,4,2,1187845.985823465
1884,A,4,1,228813.62438552643
4649,C,3,3,508218.40623318503
7890,C,2,3,960048.265345498
4571,A,2,1,486029.25088511594
4933,D,3,4,444127.9068609174
6856,C,1,3,836011.4625485672
4666,D,4,4,610686.2307592154
9566,E,1,5,757850.0947480547
1557,E,5,5,308253.6267339766
7040,C,1,3,1097653.452126331
2128,A,4,1,208187.36900820793
2360,A,2,1,226896.53343040348
6420,A,4,1,1084106.7823862708
6349,D,4,4,623460.4113879922
3625,E,4,5,398816.2416590121
1057,D,1,4,268503.92692064925
9503,B,2,2,988868.2717997411
6848,B,2,2,950469.8460087818
3737,C,1,3,504964.60767224326
6493,B,1,2,406741.4640553089
4877,A,1,1,644008.6233181207
3282,C,5,3,481577.6909773679
7786,E,5,5,990980.0279187373
6508,E,4,5,691549.6945677365
2431,B,5,2,233164.1487032866
2775,B,1,2,535769.3187971559
5207,E,1,5,821228.670382421
5385,B,1,2,310779.468575064
7351,B,2,2,1113836.6416168897
4974,D,2,4,376101.4195023104
6905,E,5,5,969869.7501482652
5677,E,3,5,874525.8522134501
5465,B,3,2,876903.0484767135
9411,A,1,1,718710.9110892436
4302,D,2,4,614042.6733111301
7945,A,4,1,980623.8901032016
3302,B,5,2,352070.25869428297
7285,E,2,5,1019458.107451213
5966,A,1,1,423921.4246372857
4726,C,1,3,532391.6319392249
3042,A,3,1,362219.2502450582
9714,E,1,5,720552.4901067831
3998,B,1,2,296326.4668662823
8971,A,4,1,748612.328007067
1909,B,5,2,331119.10203871067
5133,D,4,4,509019.02189861017
2880,C,3,3,486256.9608867202
3560,E,2,5,491080.8772557981
8527,E,3,5,1275962.1344862536
6696,B,1,2,557773.6299520883
4072,C,5,3,712423.960950743
5476,E,1,5,586353.7201792909
5489,A,5,1,809186.8520285453
5491,E,5,5,680588.6929740187
9736,A,5,1,1037733.7809747587
7855,E,2,5,756952.9853993444
8401,A,3,1,792510.9453887959
4097,D,2,4,381340.5620143019
4505,B,2,2,360506.29756269814
2084,D,2,4,389654.1396636739
1552,A,4,1,133732.62041401886
6560,B,4,2,863623.8550044218
2153,C,4,3,424821.5888248569
6473,A,2,1,845829.8678002972
3245,E,1,5,474479.2588921498
2686,E,4,5,521317.5696335446
6835,C,4,3,1004216.5222781006
1693,D,2,4,420952.8535236527
8538,A,3,1,1055850.5320882949
9091,E,1,5,1120599.2206623952
6835,B,5,2,673085.1635025565
9689,C,5,3,661298.2935169467
7794,D,1,4,1308728.9050975346
9804,D,2,4,1586587.3855365498
9567,B,3,2,656532.7298830335
1805,B,3,2,376761.60270122136
1920,C,5,3,300073.4597503363
4604,B,3,2,501447.3758737914
2443,E,5,5,511394.62536547007
8048,D,4,4,1206034.9222029017
2545,B,2,2,395525.21839543636
2210,A,3,1,384337.798739132
7212,B,2,2,774566.6179498341
5687,D,4,4,593863.5019363442
6310,E,1,5,475360.99857874186
1913,B,1,2,349949.6079457939
3780,E,1,5,358573.87281483284
9581,A,5,1,1472522.9257580987
8732,D,5,4,1325044.4842656576
5987,C,1,3,473773.60776678927
4625,D,4,4,878534.4035881355
8326,C,5,3,889487.2680689491
3570,C,1,3,588581.1283487922
4737,D,2,4,674707.0623301326
3779,C,1,3,536990.8296872737
9530,E,1,5,699061.2609864447
2976,A,2,1,267363.85782300506
1794,B,5,2,327498.76061300456
2722,C,2,3,437443.4728467553
1898,C,5,3,396481.5597044891
1102,D,4,4,296992.44806176465
8453,E,5,5,1421466.7493451948
3032,B,3,2,355899.56101005437
7172,C,5,3,1277210.2466060813
2534,E,3,5,493119.62571473775
8197,B,5,2,1258482.3406687356
5570,D,2,4,892403.3641446079
7706,C,5,3,1344253.9105261974
1434,D,1,4,384311.2750491961
9246,D,5,4,1151870.956524642
9503,C,2,3,884251.6523673757
8256,E,2,5,724102.1909450719
7461,E,5,5,1152576.1496575626
5083,D,5,4,598399.8574175208
6996,D,5,4,1158907.4406612364
5852,A,4,1,428257.200043013
3512,B,3,2,363890.00115033257
6528,D,5,4,836703.3818338928
2263,D,5,4,384011.55121391756
6951,B,3,2,516142.5669899098
3747,C,1,3,489197.88131885824
8280,E,4,5,1312181.029818848
2093,C,4,3,299936.5761465471
4763,B,1,2,439548.8665903111
8351,B,3,2,986217.3892969782
1232,A,3,1,202840.4843222686
3101,A,2,1,221086.86391718296
3028,E,3,5,361642.5123686461
7233,D,4,4,958019.2668186573
8926,B,2,2,1110918.991068469
2929,A,5,1,465940.861915523
9599,C,5,3,1246010.27435254
4340,A,5,1,407584.9511961536
2977,C,2,3,458520.6070272497
3413,A,4,1,302848.6079418593
9026,C,3,3,618306.9926389788
6418,A,2,1,378834.3970416711
7025,A,4,1,954184.1446260153
5937,E,3,5,999448.5918531229
4597,D,1,4,450091.95593471784
2378,B,4,2,493459.801289148
1620,D,1,4,209372.9113400512
1929,E,5,5,425493.8030985945
7544,C,5,3,610566.2033073476
8572,D,4,4,1004393.3550653469
6826,B,1,2,484630.29864098487
1974,B,2,2,286325.70301522606
2689,C,3,3,295471.34939586214
5671,B,5,2,566556.789459744
7920,E,5,5,823652.294652522
7776,D,5,4,1048013.070968561
9917,B,5,2,1531467.343006835
9353,D,4,4,1333157.4842155185
8784,A,4,1,774697.94304411
1658,D,1,4,257752.53889314047
3897,C,2,3,406126.88214115845
6668,E,1,5,663987.5199487649
7225,B,2,2,923163.2581913937
3542,E,4,5,502618.2644407962
4205,D,5,4,498545.744389295
5044,B,1,2,532779.8639411996
4433,E,2,5,715055.6133383682
7711,C,3,3,1081628.757162997
8384,A,2,1,806017.7875124044
1877,A,1,1,243372.12722959116
2091,C,4,3,299651.9136078061
4059,A,5,1,687958.3715414054
8007,C,3,3,649471.879058051
6262,D,1,4,752002.9781844119
8513,C,4,3,738530.1348307248
2674,A,2,1,276745.01888825925
3826,D,4,4,482340.38489036786
4052,C,4,3,483042.4083242208
1313,C,5,3,420635.7921042698
9921,D,1,4,961880.470816347
1383,B,4,2,207017.73095259618
6884,A,2,1,947315.4479576596
2812,B,2,2,472200.71345160936
3324,D,5,4,629731.2712811873
6248,D,4,4,1115880.4691215134
4429,E,2,5,549398.1675457841
4291,E,2,5,474923.44564377883
8173,D,5,4,891262.4078170045
5846,E,4,5,747792.4031160315
7767,C,5,3,924627.2915052822
1227,B,4,2,116153.38375155433
7073,D,2,4,1061957.1746563183
6704,C,1,3,1070937.1061756911
9203,A,2,1,1169968.809797316
8765,A,1,1,1072332.458856094
2522,E,4,5,456942.4118568134
1691,E,4,5,299875.73645530344
2739,C,3,3,274126.32539666386
2525,A,4,1,387194.6181251727
1069,D,4,4,264372.6315838833
7251,B,3,2,1027975.373945454
4123,E,1,5,810052.1703570712
5724,C,4,3,970918.7970643927
8649,E,5,5,1427380.9943862262
2287,C,4,3,322645.8427492108
9767,A,4,1,651778.9745858649
5954,E,2,5,1005668.4549038408
1744,C,4,3,330637.7981731654
7275,C,4,3,738848.4059519265
5576,E,5,5,883011.5391976452
6076,B,3,2,693577.0959683858
1941,D,3,4,303219.6377022181
6050,A,3,1,856556.8428609221
1767,E,2,5,497842.60886471067
3438,E,4,5,747719.1332199681
9819,B,1,2,644722.3533131343
1376,A,1,1,167826.07168125518
1089,E,5,5,326306.9527410558
7066,B,2,2,859929.2141297146
6575,D,2,4,1005257.0929352542
3655,C,4,3,393792.2317022772
2515,D,1,4,525876.1579530676
4017,D,2,4,579937.3519932345
8811,D,5,4,1050249.0618417992
8343,D,1,4,648760.738687657
2573,C,2,3,594743.6860570211
6597,A,4,1,727054.5015649782
4926,A,4,1,474103.00959135935
4796,B,4,2,636843.667119036
9823,B,4,2,861086.7296367248
2232,E,1,5,489044.65378544864
3264,D,1,4,543687.9609912775
3047,D,2,4,306959.6051160927
1535,C,5,3,425098.3673111959
8884,D,3,4,855330.6341059667
7881,C,3,3,808614.1405037752
8378,E,4,5,1212974.0047134298
4097,B,2,2,317202.5542891256
4073,B,3,2,678582.7324377752
2025,E,3,5,542162.9552810695
3051,E,3,5,458383.04568544327
4621,D,3,4,425046.5436720374
5563,B,3,2,731713.778183235
9392,A,2,1,959043.1333712913
5403,E,3,5,406332.4369824634
4323,B,3,2,626967.8194813575
4358,B,2,2,365822.2067556669
7141,C,1,3,705526.413244821
6017,B,1,2,445667.33185065765
7435,E,1,5,622592.8363963644
8321,D,3,4,777015.1944555703
3971,B,2,2,586456.9576670241
9777,A,1,1,1057607.28111913
4345,E,4,5,598589.4306039243
6816,D,4,4,1044329.0297220818
5604,D,2,4,572441.4717405417
4424,E,3,5,731996.5805710161
5100,D,1,4,543467.0999651138
9551,A,3,1,1286055.9397223364
4477,B,1,2,341779.22082912177
8182,E,5,5,555906.8610658094
8440,B,5,2,1351237.17644265
5658,B,3,2,468071.4387117115
3812,D,4,4,417679.3885150079
1044,E,3,5,296849.92837223195
1633,B,1,2,169457.1445633456
