LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
7073,E,6,5,278190.0
8624,F,5,6,212480.0
7314,E,2,5,261420.0
13591,A,2,1,1124325.0
14484,B,5,2,989040.0
7362,B,6,2,573720.0
8994,E,6,5,335820.0
1826,C,1,3,151300.0
13695,D,5,4,627800.0
12503,A,1,1,1027725.0
12538,C,5,3,726900.0
8783,C,4,3,529150.0
14562,F,6,6,335240.0
2669,A,6,1,365175.0
2808,A,6,1,375600.0
11943,C,2,3,667150.0
8960,C,5,3,548000.0
4604,A,6,1,510300.0
5004,F,1,6,124080.0
2167,C,1,3,168350.0
8216,D,2,4,384640.0
7558,B,5,2,573480.0
12948,F,3,6,290960.0
14399,F,3,6,319980.0
6690,F,2,6,161800.0
1402,B,4,2,192120.0
8148,E,4,5,298440.0
11645,C,5,3,682250.0
6664,D,5,4,346560.0
3701,F,5,6,114020.0
5075,F,4,6,137500.0
1296,A,2,1,202200.0
725,F,1,6,38500.0
12162,C,1,3,668100.0
11196,A,5,1,989700.0
11514,F,5,6,270280.0
7906,C,3,3,475300.0
3780,C,4,3,279000.0
1019,A,3,1,196425.0
13797,C,3,3,769850.0
7651,C,6,3,492550.0
2237,D,3,4,153480.0
12740,F,5,6,294800.0
2797,D,2,4,167880.0
12643,B,5,2,878580.0
8905,B,5,2,654300.0
14722,D,2,4,644880.0
13487,B,2,2,893220.0
3312,D,3,4,196480.0
14795,A,5,1,1259625.0
8058,D,6,4,410320.0
14066,B,4,2,951960.0
10588,A,3,1,914100.0
927,E,6,5,93810.0
7784,C,1,3,449200.0
9710,B,6,2,714600.0
7902,A,1,1,682650.0
4208,E,6,5,192240.0
5505,F,5,6,150100.0
1591,F,4,6,67820.0
930,A,4,1,204750.0
12340,E,1,5,406200.0
6639,C,1,3,391950.0
6363,C,5,3,418150.0
10091,D,2,4,459640.0
5409,E,2,5,204270.0
11288,F,5,6,265760.0
5007,B,3,2,396420.0
1150,F,4,6,59000.0
12807,D,5,4,592280.0
6024,B,2,2,445440.0
7816,F,2,6,184320.0
13551,F,3,6,303020.0
7073,C,1,3,413650.0
1183,E,6,5,101490.0
13991,A,3,1,1169325.0
5025,D,6,4,289000.0
9685,F,2,6,221700.0
11098,F,2,6,249960.0
6888,D,6,4,363520.0
9705,E,5,5,351150.0
7891,F,6,6,201820.0
514,C,4,3,115700.0
14832,F,3,6,328640.0
9022,A,2,1,781650.0
11584,E,5,5,407520.0
2697,C,4,3,224850.0
14093,F,3,6,313860.0
12058,B,2,2,807480.0
3201,C,3,3,240050.0
3769,C,5,3,288450.0
4083,E,1,5,158490.0
7678,E,5,5,290340.0
10592,C,2,3,599600.0
10005,D,1,4,448200.0
9651,A,1,1,813825.0
7604,D,3,4,368160.0
1421,B,3,2,181260.0
5182,E,6,5,221460.0
6150,F,4,6,159000.0
4077,A,2,1,410775.0
1754,B,4,2,213240.0
1536,C,4,3,166800.0
11173,B,2,2,754380.0
9664,A,3,1,844800.0
3435,E,5,5,163050.0
14484,B,2,2,953040.0
3745,A,4,1,415875.0
3555,F,3,6,103100.0
3337,E,4,5,154110.0
6973,F,1,6,163460.0
4097,C,3,3,284850.0
9254,E,3,5,325620.0
8488,E,3,5,302640.0
5630,B,5,2,457800.0
5868,A,6,1,605100.0
10318,E,6,5,375540.0
5986,A,1,1,538950.0
7194,A,5,1,689550.0
6740,A,5,1,655500.0
10844,A,2,1,918300.0
7317,A,6,1,713775.0
11025,C,1,3,611250.0
9129,D,4,4,437160.0
855,A,3,1,184125.0
4617,F,4,6,128340.0
3083,D,2,4,179320.0
4150,C,2,3,277500.0
12108,A,3,1,1028100.0
2002,A,6,1,315150.0
4798,C,4,3,329900.0
3244,B,6,2,326640.0
3391,E,2,5,143730.0
3637,E,5,5,169110.0
9066,D,3,4,426640.0
7178,F,1,6,167560.0
9283,F,3,6,217660.0
10600,E,1,5,354000.0
13257,A,4,1,1129275.0
2350,D,4,4,166000.0
10021,E,5,5,360630.0
2624,E,6,5,144720.0
14946,E,3,5,496380.0
6371,F,2,6,155420.0
5064,B,1,2,375840.0
4387,E,3,5,179610.0
4305,A,4,1,457875.0
11291,F,6,6,269820.0
2905,A,6,1,382875.0
5710,F,6,6,158200.0
3081,B,6,2,316860.0
9319,B,4,2,667140.0
9416,C,3,3,550800.0
609,B,5,2,156540.0
6349,A,1,1,566175.0
6384,D,6,4,343360.0
11193,A,1,1,929475.0
6084,F,6,6,165680.0
9459,F,6,6,233180.0
2554,C,3,3,207700.0
14806,B,3,2,984360.0
12101,B,6,2,858060.0
8431,A,1,1,722325.0
14566,F,4,6,327320.0
1799,C,5,3,189950.0
2000,F,6,6,84000.0
4238,C,2,3,281900.0
1466,C,3,3,153300.0
2715,C,3,3,215750.0
11990,B,4,2,827400.0
13615,C,6,3,790750.0
4958,B,3,2,393480.0
3091,A,4,1,366825.0
3596,F,3,6,103920.0
10506,D,4,4,492240.0
10103,A,3,1,877725.0
12303,D,3,4,556120.0
2303,C,5,3,215150.0
9707,F,3,6,226140.0
2380,C,6,3,229000.0
958,A,4,1,206850.0
14761,C,4,3,828050.0
1758,E,2,5,94740.0
10013,C,4,3,590650.0
9356,A,3,1,821700.0
7992,E,3,5,287760.0
14355,B,1,2,933300.0
6317,A,4,1,608775.0
5072,E,6,5,218160.0
8577,A,5,1,793275.0
5961,F,6,6,163220.0
2801,B,2,2,252060.0
659,F,4,6,49180.0
13006,D,4,4,592240.0
7515,D,4,4,372600.0
5634,D,5,4,305360.0
565,B,1,2,105900.0
4374,D,4,4,246960.0
5046,B,4,2,410760.0
9850,F,6,6,241000.0
8033,C,6,3,511650.0
9286,A,5,1,846450.0
1116,E,3,5,81480.0
3010,B,6,2,312600.0
7250,B,4,2,543000.0
8472,E,3,5,302160.0
11847,D,5,4,553880.0
2259,E,3,5,115770.0
3003,C,4,3,240150.0
1130,F,5,6,62600.0
3792,B,1,2,299520.0
9027,A,6,1,842025.0
11818,F,1,6,260360.0
790,B,2,2,131400.0
2072,D,5,4,162880.0
10056,A,6,1,919200.0
1164,C,3,3,138200.0
10990,D,2,4,495600.0
6222,E,3,5,234660.0
3985,C,3,3,279250.0
3870,F,1,6,101400.0
9475,A,3,1,830625.0
9791,D,4,4,463640.0
9650,D,4,4,458000.0
3499,B,1,2,281940.0
8051,E,5,5,301530.0
10924,B,1,2,727440.0
5927,E,6,5,243810.0
13622,C,6,3,791100.0
9422,D,4,4,448880.0
11959,E,2,5,400770.0
11912,E,6,5,423360.0
7030,C,4,3,441500.0
779,E,4,5,77370.0
14227,A,3,1,1187025.0
13406,E,1,5,438180.0
2911,B,3,2,270660.0
9777,D,1,4,439080.0
8752,D,6,4,438080.0
1553,F,4,6,67060.0
13068,B,6,2,916080.0
12130,C,1,3,666500.0
11473,C,3,3,653650.0
9971,F,1,6,223420.0
13894,D,3,4,619760.0
8657,C,5,3,532850.0
10525,F,1,6,234500.0
10075,B,6,2,736500.0
10606,B,6,2,768360.0
7799,B,3,2,563940.0
11122,D,2,4,500880.0
14167,A,2,1,1167525.0
11301,D,3,4,516040.0
13587,A,6,1,1184025.0
1958,A,6,1,311850.0
12612,E,5,5,438360.0
12292,C,6,3,724600.0
11167,E,6,5,401010.0
9819,C,5,3,590950.0
13300,A,2,1,1102500.0
14051,E,1,5,457530.0
11131,F,3,6,254620.0
6199,F,4,6,159980.0
5782,B,4,2,454920.0
11866,B,3,2,807960.0
13101,D,3,4,588040.0
11308,D,2,4,508320.0
7240,F,6,6,188800.0
6127,B,2,2,451620.0
4137,A,1,1,400275.0
7422,A,6,1,721650.0
2433,A,6,1,347475.0
2382,B,1,2,214920.0
9358,A,1,1,791850.0
6249,B,4,2,482940.0
3153,B,6,2,321180.0
2438,A,5,1,332850.0
3731,D,4,4,221240.0
4891,B,6,2,425460.0
5967,C,6,3,408350.0
6316,A,4,1,608700.0
9756,F,2,6,223120.0
14923,C,5,3,846150.0
1196,B,4,2,179760.0
1152,D,3,4,110080.0
14357,A,4,1,1211775.0
707,C,2,3,105350.0
2377,D,3,4,159080.0
6926,B,4,2,523560.0
8073,B,1,2,556380.0
13791,F,4,6,311820.0
10941,B,5,2,776460.0
11225,D,6,4,537000.0
11733,F,1,6,258660.0
9098,E,2,5,314940.0
6040,D,4,4,313600.0
9374,E,2,5,323220.0
4346,F,6,6,130920.0
7910,B,3,2,570600.0
8138,D,6,4,413520.0
12821,F,5,6,296420.0
7773,F,6,6,199460.0
1896,F,6,6,81920.0
11317,E,5,5,399510.0
3928,C,5,3,296400.0
11809,C,3,3,670450.0
13438,D,5,4,617520.0
6427,E,5,5,252810.0
13673,C,4,3,773650.0
1172,C,2,3,128600.0
12431,F,4,6,284620.0
1664,B,4,2,207840.0
10197,A,5,1,914775.0
13491,E,4,5,458730.0
7007,B,6,2,552420.0
1784,C,1,3,149200.0
6636,C,4,3,421800.0
11386,A,5,1,1003950.0
2514,C,2,3,195700.0
8317,B,5,2,619020.0
1679,B,6,2,232740.0
13963,D,6,4,646520.0
8874,B,3,2,628440.0
5852,A,6,1,603900.0
13430,E,4,5,456900.0
4382,F,1,6,111640.0
2624,B,4,2,265440.0
4450,B,2,2,351000.0
14187,C,2,3,779350.0
7835,F,6,6,200700.0
13957,D,5,4,638280.0
12010,A,3,1,1020750.0
7971,E,5,5,299130.0
12508,A,1,1,1028100.0
9411,C,2,3,540550.0
2551,B,2,2,237060.0
7635,A,5,1,722625.0
13273,C,3,3,743650.0
8657,D,3,4,410280.0
12186,F,3,6,275720.0
3994,A,5,1,449550.0
11374,E,4,5,395220.0
5167,B,3,2,406020.0
12426,F,3,6,280520.0
11673,F,4,6,269460.0
9337,D,6,4,461480.0
13395,A,4,1,1139625.0
5073,C,3,3,333650.0
8524,E,3,5,303720.0
8092,E,6,5,308760.0
11833,F,2,6,264660.0
11240,B,2,2,758400.0
13189,F,6,6,307780.0
13291,D,4,4,603640.0
12743,F,3,6,286860.0
3519,D,2,4,196760.0
7913,E,5,5,297390.0
4815,E,1,5,180450.0
2107,B,3,2,222420.0
11644,A,5,1,1023300.0
11367,F,5,6,267340.0
4707,E,2,5,183210.0
8368,B,2,2,586080.0
3967,E,1,5,155010.0
2742,C,1,3,197100.0
2790,C,5,3,239500.0
3812,E,1,5,150360.0
7183,D,6,4,375320.0
3490,A,3,1,381750.0
2757,B,3,2,261420.0
8925,B,5,2,655500.0
9264,A,1,1,784800.0
1724,F,6,6,78480.0
9173,F,4,6,219460.0
5761,F,3,6,147220.0
2040,F,6,6,84800.0
2392,F,4,6,83840.0
14894,D,2,4,651760.0
5979,F,4,6,155580.0
10694,E,1,5,356820.0
5298,D,1,4,259920.0
11782,F,5,6,275640.0
3112,E,1,5,129360.0
2625,F,4,6,88500.0
13674,B,4,2,928440.0
8508,D,4,4,412320.0
11867,A,3,1,1010025.0
10068,E,1,5,338040.0
9740,C,4,3,577000.0
9072,A,1,1,770400.0
5580,B,5,2,454800.0
1034,F,2,6,48680.0
14347,B,1,2,932820.0
13648,A,3,1,1143600.0
11681,B,4,2,808860.0
4455,B,4,2,375300.0
11950,B,5,2,837000.0
13204,C,1,3,720200.0
10235,C,5,3,611750.0
12598,B,2,2,839880.0
8905,D,5,4,436200.0
13015,B,3,2,876900.0
6350,C,6,3,427500.0
4943,D,6,4,285720.0
13455,E,4,5,457650.0
5152,B,5,2,429120.0
12835,F,6,6,300700.0
5686,E,5,5,230580.0
11948,D,2,4,533920.0
2129,F,6,6,86580.0
4552,D,6,4,270080.0
12705,A,1,1,1042875.0
10720,C,1,3,596000.0
13303,B,2,2,882180.0
1626,A,3,1,241950.0
11298,D,3,4,515920.0
4671,F,5,6,133420.0
12103,F,6,6,286060.0
9564,B,1,2,645840.0
627,A,3,1,167025.0
13905,E,4,5,471150.0
3653,E,5,5,169590.0
8264,E,3,5,295920.0
11427,F,3,6,260540.0
7285,E,6,5,284550.0
6548,A,6,1,656100.0
11723,F,6,6,278460.0
3498,F,2,6,97960.0
8914,C,4,3,535700.0
2851,A,5,1,363825.0
12015,E,5,5,420450.0
12171,D,2,4,542840.0
11959,D,1,4,526360.0
9858,D,6,4,482320.0
9853,F,3,6,229060.0
9359,A,5,1,851925.0
9255,D,2,4,426200.0
4272,F,1,6,109440.0
3702,B,3,2,318120.0
14491,F,6,6,333820.0
6252,C,1,3,372600.0
2580,A,2,1,298500.0
920,F,2,6,46400.0
7179,D,2,4,343160.0
8219,F,3,6,196380.0
12157,E,4,5,418710.0
2305,F,5,6,86100.0
2278,F,2,6,73560.0
10516,E,1,5,351480.0
9320,D,2,4,428800.0
1201,D,2,4,104040.0
7670,F,4,6,189400.0
4124,B,6,2,379440.0
2531,D,6,4,189240.0
9956,C,1,3,557800.0
2838,A,1,1,302850.0
6121,F,3,6,154420.0
6382,E,2,5,233460.0
2424,D,6,4,184960.0
6092,A,1,1,546900.0
5113,F,3,6,134260.0
3137,D,4,4,197480.0
3369,B,4,2,310140.0
12500,E,4,5,429000.0
5651,C,3,3,362550.0
4009,C,4,3,290450.0
12665,E,3,5,427950.0
12773,D,4,4,582920.0
6454,C,3,3,402700.0
781,D,1,4,79240.0
7278,F,4,6,181560.0
1975,E,4,5,113250.0
12349,F,6,6,290980.0
7160,F,6,6,187200.0
5791,E,2,5,215730.0
4065,F,5,6,121300.0
14292,A,5,1,1221900.0
12919,B,3,2,871140.0
4501,E,4,5,189030.0
8807,F,2,6,204140.0
5705,C,1,3,345250.0
11524,D,3,4,524960.0
11530,A,2,1,969750.0
12606,A,3,1,1065450.0
6396,A,6,1,644700.0
2508,F,3,6,82160.0
6992,E,4,5,263760.0
7644,B,5,2,578640.0
14596,A,5,1,1244700.0
8333,A,4,1,759975.0
11604,D,4,4,536160.0
4830,A,4,1,497250.0
3900,D,5,4,236000.0
6547,E,6,5,262410.0
9836,E,6,5,361080.0
11287,F,5,6,265740.0
5618,C,2,3,350900.0
11841,D,4,4,545640.0
10516,E,2,5,357480.0
14510,F,4,6,326200.0
9076,D,1,4,411040.0
952,B,3,2,153120.0
14567,D,4,4,654680.0
7845,B,5,2,590700.0
1318,A,3,1,218850.0
4610,B,1,2,348600.0
4885,F,6,6,141700.0
8695,C,2,3,504750.0
11370,D,3,4,518800.0
981,A,5,1,223575.0
5891,D,1,4,283640.0
3604,D,5,4,224160.0
6823,E,3,5,252690.0
1136,C,4,3,146800.0
12244,B,4,2,842640.0
5004,B,4,2,408240.0
909,B,2,2,138540.0
5330,D,4,4,285200.0
2631,F,6,6,96620.0
6890,E,6,5,272700.0
5439,A,5,1,557925.0
9772,C,6,3,598600.0
5944,E,5,5,238320.0
13666,D,1,4,594640.0
14328,E,3,5,477840.0
6150,D,2,4,302000.0
8911,B,3,2,630660.0
6589,A,3,1,614175.0
14708,A,5,1,1253100.0
2895,B,1,2,245700.0
7230,D,6,4,377200.0
9811,B,5,2,708660.0
4515,D,6,4,268600.0
4581,F,1,6,115620.0
8976,A,6,1,838200.0
6534,D,2,4,317360.0
12996,C,3,3,729800.0
13718,D,2,4,604720.0
2341,B,5,2,260460.0
6399,A,1,1,569925.0
5113,E,2,5,195390.0
6928,F,2,6,166560.0
11513,F,6,6,274260.0
11313,B,2,2,762780.0
6909,E,2,5,249270.0
4859,E,1,5,181770.0
9705,A,6,1,892875.0
2918,C,3,3,225900.0
12952,B,6,2,909120.0
9496,A,3,1,832200.0
12732,C,5,3,736600.0
8614,C,5,3,530700.0
11555,B,5,2,813300.0
13276,E,6,5,464280.0
1197,B,6,2,203820.0
3843,B,3,2,326580.0
11400,C,1,3,630000.0
5171,A,4,1,522825.0
12369,F,2,6,275380.0
8948,B,1,2,608880.0
1351,D,2,4,110040.0
1583,B,6,2,226980.0
3446,F,4,6,104920.0
2555,F,1,6,75100.0
9542,C,2,3,547100.0
2617,A,6,1,361275.0
6588,F,1,6,155760.0
2962,E,4,5,142860.0
4811,C,4,3,330550.0
14597,D,1,4,631880.0
8275,B,1,2,568500.0
9265,C,4,3,553250.0
1672,F,6,6,77440.0
733,E,1,5,57990.0
979,B,3,2,154740.0
4186,E,5,5,185580.0
2623,A,1,1,286725.0
10069,E,3,5,350070.0
2535,E,3,5,124050.0
5658,B,2,2,423480.0
2356,D,2,4,150240.0
7940,C,4,3,487000.0
6445,E,6,5,259350.0
14449,B,2,2,950940.0
6084,A,6,1,621300.0
1700,D,1,4,116000.0
3677,A,5,1,425775.0
12804,A,3,1,1080300.0
14729,B,5,2,1003740.0
3546,F,2,6,98920.0
13170,A,5,1,1137750.0
9809,E,5,5,354270.0
5307,D,6,4,300280.0
13984,C,1,3,759200.0
6578,D,6,4,351120.0
13119,E,2,5,435570.0
7189,D,3,4,351560.0
13986,B,5,2,959160.0
3110,A,4,1,368250.0
8017,D,5,4,400680.0
6819,E,2,5,246570.0
10305,D,4,4,484200.0
5506,B,5,2,450360.0
5442,A,4,1,543150.0
10222,E,1,5,342660.0
9533,F,1,6,214660.0
11587,E,5,5,407610.0
6769,B,2,2,490140.0
6556,C,3,3,407800.0
10446,D,6,4,505840.0
11860,F,6,6,281200.0
8743,A,2,1,760725.0
12591,B,3,2,851460.0
4120,B,2,2,331200.0
1475,E,5,5,104250.0
13105,E,6,5,459150.0
14793,D,2,4,647720.0
8006,E,5,5,300180.0
11743,F,1,6,258860.0
11566,D,6,4,550640.0
14798,B,3,2,983880.0
4398,B,4,2,371880.0
3383,A,1,1,343725.0
12999,C,2,3,719950.0
6190,F,6,6,167800.0
4704,D,2,4,244160.0
14799,A,3,1,1229925.0
11960,F,5,6,279200.0
13174,D,2,4,582960.0
1069,A,2,1,185175.0
8659,F,2,6,201180.0
12525,E,2,5,417750.0
2730,D,6,4,197200.0
11311,F,4,6,262220.0
10494,D,6,4,507760.0
6304,D,6,4,340160.0
13973,D,4,4,630920.0
12558,B,1,2,825480.0
2893,D,5,4,195720.0
14299,F,2,6,313980.0
5096,E,6,5,218880.0
5175,B,1,2,382500.0
3706,D,4,4,220240.0
14372,E,5,5,491160.0
11168,B,4,2,778080.0
5765,D,3,4,294600.0
12421,C,4,3,711050.0
3197,D,6,4,215880.0
12523,B,5,2,871380.0
6460,F,4,6,165200.0
4819,E,5,5,204570.0
8995,E,5,5,329850.0
2929,B,4,2,283740.0
12706,B,2,2,846360.0
4254,C,2,3,282700.0
14449,B,6,2,998940.0
9245,D,1,4,417800.0
12835,D,1,4,561400.0
4062,C,3,3,283100.0
6009,A,2,1,555675.0
14718,E,2,5,483540.0
11541,F,1,6,254820.0
4055,C,3,3,282750.0
10164,C,1,3,568200.0
6308,E,3,5,237240.0
2880,B,6,2,304800.0
9206,A,2,1,795450.0
11166,C,4,3,648300.0
4701,E,4,5,195030.0
789,B,3,2,143340.0
4557,C,5,3,327850.0
5446,F,6,6,152920.0
8392,E,6,5,317760.0
4916,B,2,2,378960.0
13175,E,1,5,431250.0
12783,B,2,2,850980.0
14937,B,1,2,968220.0
10908,B,4,2,762480.0
8895,E,6,5,332850.0
7596,D,6,4,391840.0
4309,F,4,6,122180.0
14599,F,1,6,315980.0
13260,F,4,6,301200.0
1288,E,4,5,92640.0
2104,D,6,4,172160.0
10387,B,6,2,755220.0
7801,E,3,5,282030.0
14497,B,1,2,941820.0
1128,B,6,2,199680.0
1538,A,6,1,280350.0
5947,B,5,2,476820.0
8575,E,5,5,317250.0
7951,A,4,1,731325.0
1089,A,4,1,216675.0
5005,F,5,6,140100.0
1381,C,1,3,129050.0
12685,A,5,1,1101375.0
14338,B,6,2,992280.0
3526,B,6,2,343560.0
7740,B,1,2,536400.0
5455,E,6,5,229650.0
1285,E,6,5,104550.0
4660,B,1,2,351600.0
14876,F,6,6,341520.0
6460,F,3,6,161200.0
9541,B,6,2,704460.0
2253,B,4,2,243180.0
4061,A,1,1,394575.0
4917,D,3,4,260680.0
12259,A,2,1,1024425.0
4936,F,2,6,126720.0
6770,D,2,4,326800.0
6401,C,5,3,420050.0
4811,D,3,4,256440.0
9938,C,4,3,586900.0
13551,D,4,4,614040.0
3585,C,6,3,289250.0
1841,F,6,6,80820.0
1997,C,2,3,169850.0
951,C,1,3,107550.0
10843,B,1,2,722580.0
11012,A,1,1,915900.0
7641,F,2,6,180820.0
3174,A,3,1,358050.0
13962,A,4,1,1182150.0
6468,C,1,3,383400.0
2530,B,6,2,283800.0
3605,C,6,3,290250.0
14319,D,1,4,620760.0
4198,A,5,1,464850.0
14693,B,4,2,989580.0
6384,D,5,4,335360.0
12105,C,2,3,675250.0
876,B,6,2,184560.0
11362,F,4,6,263240.0
11410,D,5,4,536400.0
3627,B,6,2,349620.0
2043,B,2,2,206580.0
3706,A,1,1,367950.0
11928,F,5,6,278560.0
14883,F,4,6,333660.0
1348,B,3,2,176880.0
4594,D,3,4,247760.0
3444,F,6,6,112880.0
519,C,1,3,85950.0
8020,F,4,6,196400.0
8118,C,3,3,485900.0
2606,B,4,2,264360.0
4105,F,6,6,126100.0
3627,F,3,6,104540.0
11091,E,4,5,386730.0
4163,A,3,1,432225.0
2420,C,3,3,201000.0
2245,B,3,2,230700.0
2942,A,3,1,340650.0
3151,C,1,3,217550.0
4097,E,5,5,182910.0
5730,C,1,3,346500.0
6394,F,6,6,171880.0
7393,F,4,6,183860.0
5456,F,4,6,145120.0
14989,F,3,6,331780.0
1271,E,5,5,98130.0
11357,C,2,3,637850.0
8036,C,2,3,471800.0
831,E,2,5,66930.0
6795,E,6,5,269850.0
1881,F,1,6,61620.0
14513,C,5,3,825650.0
6715,D,3,4,332600.0
3665,F,3,6,105300.0
10316,B,3,2,714960.0
637,D,1,4,73480.0
1881,C,5,3,194050.0
9417,B,4,2,673020.0
1990,B,1,2,191400.0
1057,E,6,5,97710.0
12847,E,2,5,427410.0
13552,D,5,4,622080.0
908,A,3,1,188100.0
4395,A,5,1,479625.0
3625,B,6,2,349500.0
9587,D,1,4,431480.0
7089,D,6,4,371560.0
5565,E,5,5,226950.0
3466,F,5,6,109320.0
14806,A,5,1,1260450.0
4394,D,5,4,255760.0
10998,D,1,4,487920.0
2313,C,1,3,175650.0
8667,E,5,5,320010.0
14406,C,5,3,820300.0
3916,A,2,1,398700.0
10804,A,1,1,900300.0
4012,E,4,5,174360.0
1538,E,3,5,94140.0
2227,A,6,1,332025.0
14026,D,3,4,625040.0
8985,E,2,5,311550.0
4323,C,2,3,286150.0
1362,E,6,5,106860.0
5408,E,2,5,204240.0
8979,B,3,2,634740.0
8133,B,4,2,595980.0
12878,C,2,3,713900.0
12848,A,1,1,1053600.0
9287,C,3,3,544350.0
11989,B,4,2,827340.0
8463,D,1,4,386520.0
8604,A,6,1,810300.0
11047,A,3,1,948525.0
2036,B,3,2,218160.0
821,D,4,4,104840.0
13179,D,3,4,591160.0
4315,C,1,3,275750.0
5673,A,5,1,575475.0
13017,C,5,3,750850.0
5541,C,6,3,387050.0
3239,B,2,2,278340.0
7642,E,6,5,295260.0
10013,B,4,2,708780.0
4555,B,6,2,405300.0
3586,C,6,3,289300.0
1742,E,1,5,88260.0
2758,E,1,5,118740.0
1369,D,3,4,118760.0
14451,B,4,2,975060.0
7548,C,3,3,457400.0
11444,C,1,3,632200.0
5434,C,6,3,381700.0
4456,E,5,5,193680.0
11050,C,3,3,632500.0
4082,D,5,4,243280.0
13771,E,1,5,449130.0
1535,F,2,6,58700.0
5785,B,5,2,467100.0
13987,D,1,4,607480.0
2149,D,5,4,165960.0
10362,B,4,2,729720.0
9121,A,2,1,789075.0
9126,F,6,6,226520.0
14890,B,1,2,965400.0
2048,A,5,1,303600.0
7670,D,1,4,354800.0
1775,B,2,2,190500.0
13665,D,1,4,594600.0
5978,E,2,5,221340.0
663,A,1,1,139725.0
2376,F,5,6,87520.0
13741,D,5,4,629640.0
8375,B,6,2,634500.0
14189,A,1,1,1154175.0
5567,A,3,1,537525.0
2082,F,5,6,81640.0
10267,C,3,3,593350.0
14759,C,4,3,827950.0
12268,B,2,2,820080.0
9365,F,6,6,231300.0
2664,F,5,6,93280.0
11540,A,3,1,985500.0
3903,A,2,1,397725.0
3212,F,3,6,96240.0
2271,F,5,6,85420.0
14975,A,2,1,1228125.0
5806,B,4,2,456360.0
11277,D,4,4,523080.0
5083,F,4,6,137660.0
14310,B,5,2,978600.0
12301,B,2,2,822060.0
3712,F,3,6,106240.0
1736,C,4,3,176800.0
3141,A,5,1,385575.0
11986,C,3,3,679300.0
7988,A,2,1,704100.0
14419,A,6,1,1246425.0
5080,E,2,5,194400.0
2208,B,6,2,264480.0
2115,D,2,4,140600.0
12753,C,5,3,737650.0
10778,E,2,5,365340.0
13070,C,3,3,733500.0
4083,B,5,2,364980.0
14792,E,2,5,485760.0
14940,D,2,4,653600.0
7897,D,2,4,371880.0
1795,E,3,5,101850.0
5914,B,2,2,438840.0
14144,C,1,3,767200.0
2773,A,2,1,312975.0
2139,C,4,3,196950.0
558,F,1,6,35160.0
13710,E,2,5,453300.0
14987,E,5,5,509610.0
6840,E,3,5,253200.0
14845,B,4,2,998700.0
998,A,5,1,224850.0
1341,F,3,6,58820.0
5800,E,3,5,222000.0
5967,D,6,4,326680.0
10076,A,4,1,890700.0
1610,F,2,6,60200.0
10278,A,3,1,890850.0
3388,E,6,5,167640.0
12308,E,2,5,411240.0
5203,A,5,1,540225.0
1829,C,3,3,171450.0
12716,C,1,3,695800.0
5596,A,6,1,584700.0
7201,A,4,1,675075.0
9634,F,3,6,224680.0
3782,D,3,4,215280.0
560,E,1,5,52800.0
3698,A,3,1,397350.0
4208,A,1,1,405600.0
3846,B,5,2,350760.0
13010,C,1,3,710500.0
7887,C,4,3,484350.0
2467,A,6,1,350025.0
14023,B,6,2,973380.0
12833,E,4,5,438990.0
9620,D,2,4,440800.0
13241,B,1,2,866460.0
3630,E,5,5,168900.0
11092,D,2,4,499680.0
4502,D,6,4,268080.0
9433,A,5,1,857475.0
4837,F,3,6,128740.0
5473,B,3,2,424380.0
7068,D,6,4,370720.0
2444,A,3,1,303300.0
11122,F,5,6,262440.0
3627,A,4,1,407025.0
4558,A,3,1,461850.0
11909,D,6,4,564360.0
4256,E,6,5,193680.0
11088,C,6,3,664400.0
11346,C,1,3,627300.0
9473,F,1,6,213460.0
14332,B,2,2,943920.0
7803,D,1,4,360120.0
1532,B,5,2,211920.0
6296,B,6,2,509760.0
14217,F,3,6,316340.0
13059,D,2,4,578360.0
7961,A,6,1,762075.0
8434,D,5,4,417360.0
9261,D,2,4,426440.0
6903,F,5,6,178060.0
4362,B,6,2,393720.0
11044,C,5,3,652200.0
8270,C,1,3,473500.0
2756,A,5,1,356700.0
2292,B,5,2,257520.0
4057,E,2,5,163710.0
8274,B,1,2,568440.0
2870,C,4,3,233500.0
14482,A,1,1,1176150.0
5369,F,6,6,151380.0
10530,E,3,5,363900.0
12795,C,5,3,739750.0
14403,B,5,2,984180.0
3276,F,2,6,93520.0
3079,C,3,3,233950.0
9894,E,1,5,332820.0
14782,E,3,5,491460.0
4413,D,5,4,256520.0
1011,E,5,5,90330.0
13350,D,2,4,590000.0
13298,D,2,4,587920.0
9371,F,5,6,227420.0
14668,E,2,5,482040.0
5241,B,1,2,386460.0
4814,F,3,6,128280.0
11533,C,2,3,646650.0
843,F,3,6,48860.0
6398,F,3,6,159960.0
13285,F,1,6,289700.0
3859,C,3,3,272950.0
10589,A,1,1,884175.0
6041,F,4,6,156820.0
10697,F,2,6,241940.0
7593,B,5,2,575580.0
2333,A,3,1,294975.0
9600,D,6,4,472000.0
11815,D,1,4,520600.0
2055,E,1,5,97650.0
12919,C,5,3,745950.0
5372,D,3,4,278880.0
10217,E,5,5,366510.0
8986,E,1,5,305580.0
6400,F,1,6,152000.0
6299,C,1,3,374950.0
11443,F,6,6,272860.0
5306,D,3,4,276240.0
11361,D,2,4,510440.0
7615,D,6,4,392600.0
2817,A,4,1,346275.0
